"VendorID","Payment_type","Store_and_fwd_flag","RateCodeID","f.Extra","f.MTA_tax","f.Improvement_surcharge","lpep_pickup_period","Trip_type","lpep_pickup_date","multiouts","f.espeed","f.tlenkm","f.traveltime","f.distHaversine","AnyToll","f.Fare_amount","f.Passenger_count","Passenger_count","tlenkm","Pickup_longitude","Pickup_latitude","Dropoff_longitude","Dropoff_latitude","Fare_amount","espeed","Tip_amount","Tolls_amount","lpep_pickup_time","traveltime","distHaversine","AnyTip","Total_amount"
"f.Vendor-Mobile","f.PayType-Credit card","FALSE","Standard rate","f.Extra-0","f.MTA_tax_YES","f.Improvement_surcharge_YES","Period morning","f.TripType-Street-Hail","2016-01-29","FALSE","f.espeed-(1,25]","f.tlenkm-(1,5]","f.traveltime-[0,15]","f.distHaversine-[0,5]","AnyToll Yes","f.Fare_amount-[0,6.5]","f.Passenger_count-1",1,1.2874752,-73.986946105957,40.6719665527344,-73.9818420410156,40.6672286987305,5.5,13.7127536094675,1.25,0,9,5.63333333333333,0.681094050410507,"AnyTip Yes",7.55
"f.Vendor-Mobile","f.PayType-Credit card","FALSE","Standard rate","f.Extra-0","f.MTA_tax_YES","f.Improvement_surcharge_YES","Period morning","f.TripType-Street-Hail","2016-01-29","FALSE","f.espeed-(1,25]","f.tlenkm-(1,5]","f.traveltime-[0,15]","f.distHaversine-[0,5]","AnyToll Yes","f.Fare_amount-(6.5,9]","f.Passenger_count-1",1,1.4484096,-73.8075408935547,40.7002716064453,-73.8162078857422,40.7011413574219,7.5,9.22880453097345,2.05,0,9,9.41666666666667,0.73782431252141,"AnyTip Yes",10.35
"f.Vendor-Mobile","f.PayType-Credit card","FALSE","Standard rate","f.Extra-0","f.MTA_tax_YES","f.Improvement_surcharge_YES","Period morning","f.TripType-Street-Hail","2016-01-29","FALSE","f.espeed-(1,25]","f.tlenkm-(1,5]","f.traveltime-(15,40]","f.distHaversine-[0,5]","AnyToll No","f.Fare_amount-(14.5,71.5]","f.Passenger_count-1",1,4.02336,-73.9567260742188,40.7455368041992,-73.9838943481445,40.7481269836426,16.5,9.78655135135135,2.22,5.54,9,24.6666666666667,2.30932846912771,"AnyTip Yes",25.06
"f.Vendor-Mobile","f.PayType-Cash","FALSE","Standard rate","f.Extra-0","f.MTA_tax_YES","f.Improvement_surcharge_YES","Period morning","f.TripType-Street-Hail","2016-01-29","FALSE","f.espeed-(1,25]","f.tlenkm-(5,67.9]","f.traveltime-(15,40]","f.distHaversine-[0,5]","AnyToll Yes","f.Fare_amount-(14.5,71.5]","f.Passenger_count-1",1,7.5639168,-73.87109375,40.7340316772461,-73.8923950195312,40.7010536193848,19,19.8181226200873,0,0,9,22.9,4.08743029389794,"AnyTip No",19.8
"f.Vendor-VeriFone","f.PayType-Cash","FALSE","Standard rate","f.Extra-0","f.MTA_tax_YES","f.Improvement_surcharge_YES","Period morning","f.TripType-Street-Hail","2016-01-29","FALSE","f.espeed-(1,25]","f.tlenkm-(1,5]","f.traveltime-[0,15]","f.distHaversine-[0,5]","AnyToll Yes","f.Fare_amount-[0,6.5]","f.Passenger_count-1",1,2.0921472,-73.9556503295898,40.6809043884277,-73.960090637207,40.6720581054688,6.5,13.5219567684022,0,0,10,9.28333333333333,1.05370254087931,"AnyTip No",7.3
"f.Vendor-Mobile","f.PayType-Credit card","FALSE","Standard rate","f.Extra-0","f.MTA_tax_YES","f.Improvement_surcharge_YES","Period morning","f.TripType-Street-Hail","2016-01-29","FALSE","f.espeed-(1,25]","f.tlenkm-(1,5]","f.traveltime-(15,40]","f.distHaversine-[0,5]","AnyToll Yes","f.Fare_amount-(9,14.5]","f.Passenger_count-1",1,3.7014912,-73.986572265625,40.7031402587891,-73.9831924438477,40.677360534668,12,14.4683695114007,3.2,0,10,15.35,2.88393069780951,"AnyTip Yes",16
"f.Vendor-VeriFone","f.PayType-Credit card","FALSE","Standard rate","f.Extra-0","f.MTA_tax_YES","f.Improvement_surcharge_YES","Period valley","f.TripType-Street-Hail","2016-01-29","FALSE","f.espeed-(1,25]","f.tlenkm-(1,5]","f.traveltime-[0,15]","f.distHaversine-[0,5]","AnyToll Yes","f.Fare_amount-(6.5,9]","f.Passenger_count-1",1,2.4944832,-73.9374084472656,40.8074684143066,-73.9517364501953,40.819465637207,7,20.3631281632653,2.34,0,11,7.35,1.80023362300058,"AnyTip Yes",10.14
"f.Vendor-VeriFone","f.PayType-Cash","FALSE","Standard rate","f.Extra-0","f.MTA_tax_YES","f.Improvement_surcharge_YES","Period valley","f.TripType-Street-Hail","2016-01-29","FALSE","f.espeed-(1,25]","f.tlenkm-(1,5]","f.traveltime-(15,40]","f.distHaversine-[0,5]","AnyToll Yes","f.Fare_amount-(9,14.5]","f.Passenger_count-1",1,3.26696832,-73.98681640625,40.7016410827637,-73.9801330566406,40.6778907775879,11.5,12.3023911631799,0,0,11,15.9333333333333,2.70338672637887,"AnyTip No",12.3
"f.Vendor-VeriFone","f.PayType-Credit card","FALSE","Standard rate","f.Extra-0","f.MTA_tax_YES","f.Improvement_surcharge_YES","Period valley","f.TripType-Street-Hail","2016-01-29","FALSE","f.espeed-(25,130]","f.tlenkm-(1,5]","f.traveltime-[0,15]","f.distHaversine-[0,5]","AnyToll Yes","f.Fare_amount-[0,6.5]","f.Passenger_count-1",1,1.59325056,-73.9445114135742,40.7916870117188,-73.934928894043,40.8033103942871,5,31.8650112,0,0,11,3,1.52522466273346,"AnyTip No",5.8
"f.Vendor-VeriFone","f.PayType-Cash","FALSE","Standard rate","f.Extra-0","f.MTA_tax_YES","f.Improvement_surcharge_YES","Period valley","f.TripType-Street-Hail","2016-01-29","FALSE","f.espeed-(1,25]","f.tlenkm-(1,5]","f.traveltime-[0,15]","f.distHaversine-[0,5]","AnyToll Yes","f.Fare_amount-(9,14.5]","f.Passenger_count-1",1,2.68760448,-73.9481887817383,40.789623260498,-73.9509658813477,40.7707328796387,10,12.6641048795812,0,0,11,12.7333333333333,2.1158569912191,"AnyTip No",10.8
"f.Vendor-Mobile","f.PayType-Credit card","FALSE","Standard rate","f.Extra-0","f.MTA_tax_YES","f.Improvement_surcharge_YES","Period valley","f.TripType-Street-Hail","2016-01-29","FALSE","f.espeed-(1,25]","f.tlenkm-(5,67.9]","f.traveltime-(15,40]","f.distHaversine-(5,10]","AnyToll Yes","f.Fare_amount-(14.5,71.5]","f.Passenger_count-1",1,9.9779328,-73.9927139282227,40.6935729980469,-73.9858856201172,40.7453689575195,26,19.7257320593081,5.35,0,11,30.35,5.79460961775571,"AnyTip Yes",32.15
"f.Vendor-Mobile","f.PayType-Cash","FALSE","Standard rate","f.Extra-0","f.MTA_tax_YES","f.Improvement_surcharge_YES","Period valley","f.TripType-Street-Hail","2016-01-29","FALSE","f.espeed-(1,25]","f.tlenkm-(1,5]","f.traveltime-[0,15]","f.distHaversine-[0,5]","AnyToll Yes","f.Fare_amount-[0,6.5]","f.Passenger_count-2",2,2.2530816,-73.9392166137695,40.8048400878906,-73.9526672363281,40.7892265319824,6.5,21.067776,0,0,11,6.41666666666667,2.07504616706486,"AnyTip No",7.3
"f.Vendor-Mobile","f.PayType-Cash","FALSE","Standard rate","f.Extra-0","f.MTA_tax_YES","f.Improvement_surcharge_YES","Period valley","f.TripType-Street-Hail","2016-01-29","FALSE","f.espeed-(1,25]","f.tlenkm-(1,5]","f.traveltime-[0,15]","f.distHaversine-[0,5]","AnyToll Yes","f.Fare_amount-(9,14.5]","f.Passenger_count-1",1,4.3452288,-73.9320373535156,40.8508987426758,-73.9496994018555,40.8260612487793,11,22.315012382311,0,0,11,11.6833333333333,3.13962990622944,"AnyTip No",11.8
"f.Vendor-VeriFone","f.PayType-Credit card","FALSE","Standard rate","f.Extra-0","f.MTA_tax_YES","f.Improvement_surcharge_YES","Period valley","f.TripType-Street-Hail","2016-01-29","FALSE","f.espeed-(1,25]","f.tlenkm-(1,5]","f.traveltime-[0,15]","f.distHaversine-[0,5]","AnyToll Yes","f.Fare_amount-(6.5,9]","f.Passenger_count-1",1,1.9312128,-73.9208450317383,40.7568168640137,-73.9271850585938,40.7684020996094,7,15.4154458536585,1.56,0,12,7.51666666666667,1.39606169575521,"AnyTip Yes",9.36
"f.Vendor-VeriFone","f.PayType-Credit card","FALSE","Standard rate","f.Extra-0","f.MTA_tax_YES","f.Improvement_surcharge_YES","Period valley","f.TripType-Street-Hail","2016-01-29","FALSE","f.espeed-(1,25]","f.tlenkm-(1,5]","f.traveltime-[0,15]","f.distHaversine-[0,5]","AnyToll Yes","f.Fare_amount-[0,6.5]","f.Passenger_count-1",1,1.94730624,-73.9522857666016,40.7898101806641,-73.9470062255859,40.7908630371094,6.5,18.3036617859008,1.46,0,12,6.38333333333333,0.46013962957382,"AnyTip Yes",8.76
"f.Vendor-VeriFone","f.PayType-Cash","FALSE","Standard rate","f.Extra-0","f.MTA_tax_YES","f.Improvement_surcharge_YES","Period valley","f.TripType-Street-Hail","2016-01-29","FALSE","f.espeed-(1,25]","f.tlenkm-(1,5]","f.traveltime-[0,15]","f.distHaversine-[0,5]","AnyToll Yes","f.Fare_amount-(6.5,9]","f.Passenger_count-1",1,2.07605376,-73.9599533081055,40.7157592773438,-73.9422988891602,40.7258720397949,7,16.7198960536913,0,0,12,7.45,1.86704632638403,"AnyTip No",7.8
"f.Vendor-VeriFone","f.PayType-Cash","FALSE","Standard rate","f.Extra-0","f.MTA_tax_YES","f.Improvement_surcharge_YES","Period valley","f.TripType-Street-Hail","2016-01-29","FALSE","f.espeed-(1,25]","f.tlenkm-(1,5]","f.traveltime-[0,15]","f.distHaversine-[0,5]","AnyToll Yes","f.Fare_amount-(6.5,9]","f.Passenger_count-1",1,2.28526848,-73.8679428100586,40.7345008850098,-73.8813018798828,40.750072479248,8,14.4332746105263,0,0,12,9.5,2.0674282196517,"AnyTip No",8.8
"f.Vendor-VeriFone","f.PayType-Credit card","FALSE","Standard rate","f.Extra-0","f.MTA_tax_YES","f.Improvement_surcharge_YES","Period valley","f.TripType-Street-Hail","2016-01-29","FALSE","f.espeed-(1,25]","f.tlenkm-(1,5]","f.traveltime-(15,40]","f.distHaversine-[0,5]","AnyToll Yes","f.Fare_amount-(14.5,71.5]","f.Passenger_count-1",1,4.45788288,-73.9458847045898,40.7928733825684,-73.9752883911133,40.7935371398926,18.5,9.26046068551645,0,0,12,28.8833333333333,2.47915375512211,"AnyTip No",19.3
"f.Vendor-VeriFone","f.PayType-Cash","FALSE","Standard rate","f.Extra-0","f.MTA_tax_YES","f.Improvement_surcharge_YES","Period valley","f.TripType-Street-Hail","2016-01-29","FALSE","f.espeed-(25,130]","f.tlenkm-(1,5]","f.traveltime-[0,15]","f.distHaversine-[0,5]","AnyToll Yes","f.Fare_amount-(9,14.5]","f.Passenger_count-1",1,4.39350912,-73.9425506591797,40.8412437438965,-73.914680480957,40.8404502868652,10.5,27.895296,0,0,13,9.45,2.34878818307117,"AnyTip No",11.3
"f.Vendor-VeriFone","f.PayType-Credit card","FALSE","Standard rate","f.Extra-0","f.MTA_tax_YES","f.Improvement_surcharge_YES","Period valley","f.TripType-Street-Hail","2016-01-29","FALSE","f.espeed-(25,130]","f.tlenkm-(5,67.9]","f.traveltime-(15,40]","f.distHaversine-(5,10]","AnyToll No","f.Fare_amount-(14.5,71.5]","f.Passenger_count-1",1,11.7482112,-73.948127746582,40.8088226318359,-73.8646392822266,40.7702407836914,25.5,28.29000690301,5,5.54,13,24.9166666666667,8.2437347164401,"AnyTip Yes",36.84
"f.Vendor-VeriFone","f.PayType-Cash","FALSE","Standard rate","f.Extra-0","f.MTA_tax_YES","f.Improvement_surcharge_YES","Period valley","f.TripType-Street-Hail","2016-01-29","FALSE","f.espeed-(1,25]","f.tlenkm-(1,5]","f.traveltime-[0,15]","f.distHaversine-[0,5]","AnyToll Yes","f.Fare_amount-[0,6.5]","f.Passenger_count-1",1,1.14263424,-73.9367218017578,40.8196830749512,-73.9457473754883,40.8253326416016,5.5,10.8535178469657,0,0,13,6.31666666666667,0.986710671843283,"AnyTip No",6.3
"f.Vendor-VeriFone","f.PayType-Credit card","FALSE","Standard rate","f.Extra-0","f.MTA_tax_YES","f.Improvement_surcharge_YES","Period valley","f.TripType-Street-Hail","2016-01-29","FALSE","f.espeed-(1,25]","f.tlenkm-(5,67.9]","f.traveltime-(15,40]","f.distHaversine-(5,10]","AnyToll Yes","f.Fare_amount-(14.5,71.5]","f.Passenger_count-1",1,5.632704,-73.9528045654297,40.8030090332031,-73.9753494262695,40.7612838745117,17,14.270045320197,2,0,13,23.6833333333333,5.01852875861232,"AnyTip Yes",19.8
"f.Vendor-VeriFone","f.PayType-Cash","FALSE","Standard rate","f.Extra-0","f.MTA_tax_YES","f.Improvement_surcharge_YES","Period valley","f.TripType-Street-Hail","2016-01-29","FALSE","f.espeed-(1,25]","f.tlenkm-[0,1]","f.traveltime-[0,15]","f.distHaversine-[0,5]","AnyToll Yes","f.Fare_amount-[0,6.5]","f.Passenger_count-1",1,0.168697767796517,-73.9369201660156,40.7645263671875,-73.9369354248047,40.764518737793,3,16.7189542283698,0,0,13,2.85,0.00154157156138177,"AnyTip No",3.8
"f.Vendor-Mobile","f.PayType-Others","FALSE","Standard rate","f.Extra-0","f.MTA_tax_YES","f.Improvement_surcharge_YES","Period valley","f.TripType-Street-Hail","2016-01-29","FALSE","f.espeed-(1,25]","f.tlenkm-(5,67.9]","f.traveltime-(15,40]","f.distHaversine-(5,10]","AnyToll Yes","f.Fare_amount-(14.5,71.5]","f.Passenger_count-1",1,6.2764416,-73.9804763793945,40.6887054443359,-73.9083251953125,40.6781005859375,19.5,12.9932086026452,0,0,13,28.9833333333333,6.2040775211971,"AnyTip No",20.3
"f.Vendor-Mobile","f.PayType-Cash","FALSE","Others","f.Extra-0","f.MTA_tax_NO","f.Improvement_surcharge_NO","Period valley","f.TripType-Dispatch","2016-01-29","FALSE","f.espeed-(1,25]","f.tlenkm-(1,5]","f.traveltime-[0,15]","f.distHaversine-[0,5]","AnyToll Yes","f.Fare_amount-[0,6.5]","f.Passenger_count-1",1,2.5749504,-73.9021759033203,40.8119354248047,-73.9232788085938,40.817066192627,0,12.5267857297297,0,0,13,12.3333333333333,1.86740676335165,"AnyTip No",0
"f.Vendor-Mobile","f.PayType-Credit card","FALSE","Standard rate","f.Extra-0","f.MTA_tax_YES","f.Improvement_surcharge_YES","Period valley","f.TripType-Street-Hail","2016-01-29","FALSE","f.espeed-(1,25]","f.tlenkm-(1,5]","f.traveltime-[0,15]","f.distHaversine-[0,5]","AnyToll Yes","f.Fare_amount-[0,6.5]","f.Passenger_count-1",1,1.1265408,-73.9425506591797,40.7945404052734,-73.9321823120117,40.7951622009277,5,14.640963465704,1.15,0,13,4.61666666666667,0.876528088805807,"AnyTip Yes",6.95
"f.Vendor-Mobile","f.PayType-Cash","FALSE","Standard rate","f.Extra-0","f.MTA_tax_YES","f.Improvement_surcharge_YES","Period valley","f.TripType-Street-Hail","2016-01-29","FALSE","f.espeed-(1,25]","f.tlenkm-(5,67.9]","f.traveltime-(15,40]","f.distHaversine-[0,5]","AnyToll Yes","f.Fare_amount-(9,14.5]","f.Passenger_count-2",2,5.1499008,-73.9002304077148,40.8806495666504,-73.8619384765625,40.8631286621094,13.5,19.5772364097149,0,0,13,15.7833333333333,3.76746414243826,"AnyTip No",14.3
"f.Vendor-Mobile","f.PayType-Credit card","FALSE","Standard rate","f.Extra-0","f.MTA_tax_YES","f.Improvement_surcharge_YES","Period valley","f.TripType-Street-Hail","2016-01-29","FALSE","f.espeed-(1,25]","f.tlenkm-(5,67.9]","f.traveltime-(15,40]","f.distHaversine-(5,10]","AnyToll Yes","f.Fare_amount-(14.5,71.5]","f.Passenger_count-1",1,8.5295232,-73.9866256713867,40.7037925720215,-73.9993896484375,40.754638671875,22.5,17.8214065699362,4.65,0,13,28.7166666666667,5.76166751323664,"AnyTip Yes",27.95
"f.Vendor-VeriFone","f.PayType-Credit card","FALSE","Standard rate","f.Extra-0","f.MTA_tax_YES","f.Improvement_surcharge_YES","Period valley","f.TripType-Street-Hail","2016-01-29","FALSE","f.espeed-(1,25]","f.tlenkm-(1,5]","f.traveltime-[0,15]","f.distHaversine-[0,5]","AnyToll Yes","f.Fare_amount-(6.5,9]","f.Passenger_count-1",1,2.04386688,-73.91259765625,40.7743225097656,-73.9079513549805,40.7605514526367,9,10.1628739889503,1.96,0,14,12.0666666666667,1.58224527998879,"AnyTip Yes",11.76
"f.Vendor-VeriFone","f.PayType-Cash","FALSE","Standard rate","f.Extra-0","f.MTA_tax_YES","f.Improvement_surcharge_YES","Period valley","f.TripType-Street-Hail","2016-01-29","FALSE","f.espeed-(1,25]","f.tlenkm-(1,5]","f.traveltime-[0,15]","f.distHaversine-[0,5]","AnyToll Yes","f.Fare_amount-(9,14.5]","f.Passenger_count-1",1,2.28526848,-73.9112014770508,40.6697425842285,-73.908447265625,40.6839637756348,9.5,11.686032,0,0,14,11.7333333333333,1.60008096928893,"AnyTip No",10.3
"f.Vendor-VeriFone","f.PayType-Cash","FALSE","Standard rate","f.Extra-0","f.MTA_tax_YES","f.Improvement_surcharge_YES","Period valley","f.TripType-Street-Hail","2016-01-29","FALSE","f.espeed-(1,25]","f.tlenkm-(1,5]","f.traveltime-[0,15]","f.distHaversine-[0,5]","AnyToll Yes","f.Fare_amount-(6.5,9]","f.Passenger_count-1",1,1.94730624,-73.9358520507812,40.7953453063965,-73.948844909668,40.7889518737793,8,10.9535976,0,0,14,10.6666666666667,1.3059845612134,"AnyTip No",8.8
"f.Vendor-VeriFone","f.PayType-Cash","FALSE","Standard rate","f.Extra-0","f.MTA_tax_YES","f.Improvement_surcharge_YES","Period valley","f.TripType-Street-Hail","2016-01-29","FALSE","f.espeed-(1,25]","f.tlenkm-(1,5]","f.traveltime-(15,40]","f.distHaversine-[0,5]","AnyToll Yes","f.Fare_amount-(14.5,71.5]","f.Passenger_count-1",1,4.24866816,-73.8034820556641,40.7169342041016,-73.7695541381836,40.7041931152344,15,11.5960616952237,0,0,14,21.9833333333333,3.19497140710479,"AnyTip No",15.8
"f.Vendor-VeriFone","f.PayType-Credit card","FALSE","Standard rate","f.Extra-0","f.MTA_tax_YES","f.Improvement_surcharge_YES","Period valley","f.TripType-Street-Hail","2016-01-29","FALSE","f.espeed-(1,25]","f.tlenkm-(1,5]","f.traveltime-(15,40]","f.distHaversine-[0,5]","AnyToll Yes","f.Fare_amount-(9,14.5]","f.Passenger_count-1",1,4.23257472,-73.9522399902344,40.789867401123,-73.9807281494141,40.7699699401855,13.5,14.0435658912442,2.86,0,14,18.0833333333333,3.26691242646973,"AnyTip Yes",17.16
"f.Vendor-VeriFone","f.PayType-Cash","FALSE","Standard rate","f.Extra-0","f.MTA_tax_YES","f.Improvement_surcharge_YES","Period valley","f.TripType-Street-Hail","2016-01-29","FALSE","f.espeed-(1,25]","f.tlenkm-[0,1]","f.traveltime-[0,15]","f.distHaversine-[0,5]","AnyToll Yes","f.Fare_amount-[0,6.5]","f.Passenger_count-Others",5,0.59545728,-73.9905319213867,40.693904876709,-73.9927444458008,40.6889915466309,4,11.164824,0,0,14,3.2,0.577952684258941,"AnyTip No",4.8
"f.Vendor-VeriFone","f.PayType-Credit card","FALSE","Standard rate","f.Extra-0","f.MTA_tax_YES","f.Improvement_surcharge_YES","Period valley","f.TripType-Street-Hail","2016-01-29","FALSE","f.espeed-(1,25]","f.tlenkm-(5,67.9]","f.traveltime-(15,40]","f.distHaversine-(5,10]","AnyToll Yes","f.Fare_amount-(14.5,71.5]","f.Passenger_count-2",2,8.88357888,-73.9463882446289,40.6528015136719,-73.9630508422852,40.7201995849609,24,15.250779193133,2.48,0,14,34.95,7.63342056562557,"AnyTip Yes",27.28
"f.Vendor-Mobile","f.PayType-Cash","FALSE","Standard rate","f.Extra-0","f.MTA_tax_YES","f.Improvement_surcharge_YES","Period valley","f.TripType-Street-Hail","2016-01-29","FALSE","f.espeed-(1,25]","f.tlenkm-(1,5]","f.traveltime-[0,15]","f.distHaversine-[0,5]","AnyToll Yes","f.Fare_amount-(9,14.5]","f.Passenger_count-1",1,3.8624256,-73.9371490478516,40.6637191772461,-73.9318313598633,40.6374130249023,11.5,17.0819805405405,0,0,14,13.5666666666667,2.96262752907017,"AnyTip No",12.3
"f.Vendor-VeriFone","f.PayType-Cash","FALSE","Standard rate","f.Extra-0","f.MTA_tax_YES","f.Improvement_surcharge_YES","Period valley","f.TripType-Street-Hail","2016-01-29","FALSE","f.espeed-(1,25]","f.tlenkm-(1,5]","f.traveltime-[0,15]","f.distHaversine-[0,5]","AnyToll Yes","f.Fare_amount-(9,14.5]","f.Passenger_count-1",1,4.08773376,-73.8439712524414,40.7209167480469,-73.8107528686523,40.7253379821777,10.5,20.1036086557377,0,0,15,12.2,2.84538496973999,"AnyTip No",11.3
"f.Vendor-VeriFone","f.PayType-Credit card","FALSE","Standard rate","f.Extra-0","f.MTA_tax_YES","f.Improvement_surcharge_YES","Period valley","f.TripType-Street-Hail","2016-01-29","FALSE","f.espeed-(1,25]","f.tlenkm-(5,67.9]","f.traveltime-(15,40]","f.distHaversine-(5,10]","AnyToll Yes","f.Fare_amount-(14.5,71.5]","f.Passenger_count-1",1,8.67436416,-73.8837280273438,40.661735534668,-73.9397506713867,40.6771087646484,25.5,14.168652892922,2,0,15,36.7333333333333,5.03026349355707,"AnyTip Yes",28.3
"f.Vendor-VeriFone","f.PayType-Credit card","FALSE","Standard rate","f.Extra-0","f.MTA_tax_YES","f.Improvement_surcharge_YES","Period valley","f.TripType-Street-Hail","2016-01-29","FALSE","f.espeed-(1,25]","f.tlenkm-(5,67.9]","f.traveltime-(40,548]","f.distHaversine-(5,10]","AnyToll Yes","f.Fare_amount-(14.5,71.5]","f.Passenger_count-1",1,15.75547776,-73.9681167602539,40.6894340515137,-73.974739074707,40.7777786254883,39,17.4737276451017,9.95,0,15,54.1,9.85032501042403,"AnyTip Yes",49.75
"f.Vendor-VeriFone","f.PayType-Cash","FALSE","Standard rate","f.Extra-0","f.MTA_tax_YES","f.Improvement_surcharge_YES","Period valley","f.TripType-Street-Hail","2016-01-29","FALSE","f.espeed-(25,130]","f.tlenkm-(1,5]","f.traveltime-[0,15]","f.distHaversine-[0,5]","AnyToll Yes","f.Fare_amount-(6.5,9]","f.Passenger_count-1",1,3.50836992,-73.830192565918,40.7137107849121,-73.7981796264648,40.7261123657227,8.5,31.654465443609,0,0,15,6.65,3.03329822860088,"AnyTip No",9.3
"f.Vendor-VeriFone","f.PayType-Cash","FALSE","Standard rate","f.Extra-0","f.MTA_tax_YES","f.Improvement_surcharge_YES","Period valley","f.TripType-Street-Hail","2016-01-29","FALSE","f.espeed-(1,25]","f.tlenkm-(1,5]","f.traveltime-(15,40]","f.distHaversine-[0,5]","AnyToll Yes","f.Fare_amount-(9,14.5]","f.Passenger_count-1",1,2.44620288,-73.9576187133789,40.6550483703613,-73.9582748413086,40.6354789733887,13.5,6.49913680295203,0,0,15,22.5833333333333,2.17916012241707,"AnyTip No",14.3
"f.Vendor-VeriFone","f.PayType-Credit card","FALSE","Standard rate","f.Extra-0","f.MTA_tax_YES","f.Improvement_surcharge_YES","Period valley","f.TripType-Street-Hail","2016-01-29","FALSE","f.espeed-(1,25]","f.tlenkm-(1,5]","f.traveltime-(15,40]","f.distHaversine-[0,5]","AnyToll Yes","f.Fare_amount-(14.5,71.5]","f.Passenger_count-1",1,4.77975168,-73.9804611206055,40.6682090759277,-73.9972610473633,40.6965217590332,23.5,7.56023991564148,7.29,0,15,37.9333333333333,3.45613390815345,"AnyTip Yes",31.59
"f.Vendor-Mobile","f.PayType-Cash","FALSE","Others","f.Extra-0","f.MTA_tax_NO","f.Improvement_surcharge_NO","Period valley","f.TripType-Dispatch","2016-01-29","FALSE","f.espeed-(1,25]","f.tlenkm-(5,67.9]","f.traveltime-(15,40]","f.distHaversine-(5,10]","AnyToll Yes","f.Fare_amount-[0,6.5]","f.Passenger_count-1",1,10.7826048,-73.895378112793,40.8174705505371,-73.8369445800781,40.8671951293945,0,23.4121696501809,0,0,15,27.6333333333333,7.40644870603378,"AnyTip No",0
"f.Vendor-Mobile","f.PayType-Cash","FALSE","Standard rate","f.Extra-0","f.MTA_tax_YES","f.Improvement_surcharge_YES","Period valley","f.TripType-Street-Hail","2016-01-29","FALSE","f.espeed-(1,25]","f.tlenkm-(5,67.9]","f.traveltime-(15,40]","f.distHaversine-[0,5]","AnyToll Yes","f.Fare_amount-(14.5,71.5]","f.Passenger_count-1",1,6.2764416,-73.9533843994141,40.7887573242188,-73.9922637939453,40.7581901550293,21.5,11.342966746988,0,0,15,33.2,4.72453581010216,"AnyTip No",22.3
"f.Vendor-VeriFone","f.PayType-Credit card","FALSE","Standard rate","f.Extra-1","f.MTA_tax_YES","f.Improvement_surcharge_YES","Period valley","f.TripType-Street-Hail","2016-01-29","FALSE","f.espeed-(25,130]","f.tlenkm-(5,67.9]","f.traveltime-(15,40]","f.distHaversine-(5,10]","AnyToll No","f.Fare_amount-(14.5,71.5]","f.Passenger_count-1",1,11.53899648,-73.9539566040039,40.8064231872559,-73.8710861206055,40.7741355895996,24,31.8073409862175,6.27,5.54,16,21.7666666666667,7.85493966028728,"AnyTip Yes",37.61
"f.Vendor-VeriFone","f.PayType-Credit card","FALSE","Standard rate","f.Extra-1","f.MTA_tax_YES","f.Improvement_surcharge_YES","Period valley","f.TripType-Street-Hail","2016-01-29","FALSE","f.espeed-(1,25]","f.tlenkm-(1,5]","f.traveltime-[0,15]","f.distHaversine-[0,5]","AnyToll Yes","f.Fare_amount-[0,6.5]","f.Passenger_count-1",1,1.99558656,-73.9518356323242,40.7932891845703,-73.9377593994141,40.8008460998535,6.5,18.9554396200528,0,0,16,6.31666666666667,1.45424178337844,"AnyTip No",8.3
"f.Vendor-VeriFone","f.PayType-Cash","FALSE","Standard rate","f.Extra-1","f.MTA_tax_YES","f.Improvement_surcharge_YES","Period valley","f.TripType-Street-Hail","2016-01-29","FALSE","f.espeed-(1,25]","f.tlenkm-[0,1]","f.traveltime-[0,15]","f.distHaversine-[0,5]","AnyToll Yes","f.Fare_amount-(6.5,9]","f.Passenger_count-1",1,0.98169984,-73.9580078125,40.6796531677246,-73.9541473388672,40.6733093261719,7,6.64308162406015,0,0,16,8.86666666666667,0.777774266393958,"AnyTip No",8.8
"f.Vendor-VeriFone","f.PayType-Credit card","FALSE","Standard rate","f.Extra-1","f.MTA_tax_YES","f.Improvement_surcharge_YES","Period valley","f.TripType-Street-Hail","2016-01-29","FALSE","f.espeed-(1,25]","f.tlenkm-(5,67.9]","f.traveltime-(15,40]","f.distHaversine-(5,10]","AnyToll Yes","f.Fare_amount-(14.5,71.5]","f.Passenger_count-Others",5,7.644384,-73.9631500244141,40.8091506958008,-73.995475769043,40.7595024108887,19,21.5166398749023,2,0,16,21.3166666666667,6.16195034701484,"AnyTip Yes",22.8
"f.Vendor-VeriFone","f.PayType-Credit card","FALSE","Standard rate","f.Extra-1","f.MTA_tax_YES","f.Improvement_surcharge_YES","Period valley","f.TripType-Street-Hail","2016-01-29","FALSE","f.espeed-(1,25]","f.tlenkm-(1,5]","f.traveltime-[0,15]","f.distHaversine-[0,5]","AnyToll Yes","f.Fare_amount-(9,14.5]","f.Passenger_count-Others",6,2.6554176,-73.9905166625977,40.6944808959961,-73.9929351806641,40.6765975952148,9.5,12.970832238806,1.7,0,16,12.2833333333333,2.00120078214827,"AnyTip Yes",13
